,Country,Code,Year,Deaths_Recorded,Income classifications (World Bank (2017)),Deaths_Recorded_2019,Year_2019
6481,Solomon Islands,SLB,2015,918,Lower-middle income,1026,2019
6482,Solomon Islands,SLB,2016,930,Lower-middle income,1026,2019
6483,Solomon Islands,SLB,2017,959,Not categorized,1026,2019
6484,Solomon Islands,SLB,2018,996,Not categorized,1026,2019
6485,Solomon Islands,SLB,2019,1026,Not categorized,1026,2019
6486,Solomon Islands,SLB,1987,,Low income,1026,2019
6487,Solomon Islands,SLB,1988,,Lower-middle income,1026,2019
6488,Solomon Islands,SLB,1989,,Low income,1026,2019
6489,Somalia,SOM,1990,2918,Low income,5257,2019
6490,Somalia,SOM,1991,2974,Low income,5257,2019
6491,Somalia,SOM,1992,3072,Low income,5257,2019
6492,Somalia,SOM,1993,3158,Low income,5257,2019
6493,Somalia,SOM,1994,3258,Low income,5257,2019
6494,Somalia,SOM,1995,3368,Low income,5257,2019
6495,Somalia,SOM,1996,3452,Low income,5257,2019
6496,Somalia,SOM,1997,3536,Low income,5257,2019
6497,Somalia,SOM,1998,3614,Low income,5257,2019
6498,Somalia,SOM,1999,3660,Low income,5257,2019
6499,Somalia,SOM,2000,3708,Low income,5257,2019
6500,Somalia,SOM,2001,3739,Low income,5257,2019
6501,Somalia,SOM,2002,3808,Low income,5257,2019
6502,Somalia,SOM,2003,3870,Low income,5257,2019
6503,Somalia,SOM,2004,3937,Low income,5257,2019
6504,Somalia,SOM,2005,3996,Low income,5257,2019
6505,Somalia,SOM,2006,4041,Low income,5257,2019
6506,Somalia,SOM,2007,4150,Low income,5257,2019
6507,Somalia,SOM,2008,4249,Low income,5257,2019
6508,Somalia,SOM,2009,4332,Low income,5257,2019
6509,Somalia,SOM,2010,4399,Low income,5257,2019
6510,Somalia,SOM,2011,4473,Low income,5257,2019
6511,Somalia,SOM,2012,4547,Low income,5257,2019
6512,Somalia,SOM,2013,4614,Low income,5257,2019
6513,Somalia,SOM,2014,4697,Low income,5257,2019
6514,Somalia,SOM,2015,4795,Low income,5257,2019
6515,Somalia,SOM,2016,4901,Low income,5257,2019
6516,Somalia,SOM,2017,5019,Not categorized,5257,2019
6517,Somalia,SOM,2018,5154,Not categorized,5257,2019
6518,Somalia,SOM,2019,5257,Not categorized,5257,2019
6519,Somalia,SOM,1987,,Low income,5257,2019
6520,Somalia,SOM,1988,,Low income,5257,2019
6521,Somalia,SOM,1989,,Low income,5257,2019
6522,South Africa,ZAF,1990,29791,Upper-middle income,32836,2019
6523,South Africa,ZAF,1991,31037,Upper-middle income,32836,2019
6524,South Africa,ZAF,1992,33164,Upper-middle income,32836,2019
6525,South Africa,ZAF,1993,32618,Upper-middle income,32836,2019
6526,South Africa,ZAF,1994,35008,Upper-middle income,32836,2019
6527,South Africa,ZAF,1995,36753,Upper-middle income,32836,2019
6528,South Africa,ZAF,1996,40012,Upper-middle income,32836,2019
6529,South Africa,ZAF,1997,45702,Upper-middle income,32836,2019
6530,South Africa,ZAF,1998,47466,Lower-middle income,32836,2019
6531,South Africa,ZAF,1999,45804,Upper-middle income,32836,2019
6532,South Africa,ZAF,2000,47282,Upper-middle income,32836,2019
6533,South Africa,ZAF,2001,46014,Lower-middle income,32836,2019
6534,South Africa,ZAF,2002,45852,Lower-middle income,32836,2019
6535,South Africa,ZAF,2003,45993,Lower-middle income,32836,2019
6536,South Africa,ZAF,2004,44952,Upper-middle income,32836,2019
6537,South Africa,ZAF,2005,44347,Upper-middle income,32836,2019
6538,South Africa,ZAF,2006,44628,Upper-middle income,32836,2019
6539,South Africa,ZAF,2007,43069,Upper-middle income,32836,2019
6540,South Africa,ZAF,2008,42090,Upper-middle income,32836,2019
6541,South Africa,ZAF,2009,41282,Upper-middle income,32836,2019
6542,South Africa,ZAF,2010,40469,Upper-middle income,32836,2019
6543,South Africa,ZAF,2011,38705,Upper-middle income,32836,2019
6544,South Africa,ZAF,2012,37262,Upper-middle income,32836,2019
6545,South Africa,ZAF,2013,36386,Upper-middle income,32836,2019
6546,South Africa,ZAF,2014,36537,Upper-middle income,32836,2019
6547,South Africa,ZAF,2015,36659,Upper-middle income,32836,2019
6548,South Africa,ZAF,2016,35850,Upper-middle income,32836,2019
6549,South Africa,ZAF,2017,35424,Not categorized,32836,2019
6550,South Africa,ZAF,2018,33562,Not categorized,32836,2019
6551,South Africa,ZAF,2019,32836,Not categorized,32836,2019
6552,South Africa,ZAF,1987,,Lower-middle income,32836,2019
6553,South Africa,ZAF,1988,,Upper-middle income,32836,2019
6554,South Africa,ZAF,1989,,Upper-middle income,32836,2019
6555,South Asia (WB),,1990,858498,Not categorized,1309399,2019
6556,South Asia (WB),,1991,878033,Not categorized,1309399,2019
6557,South Asia (WB),,1992,892400,Not categorized,1309399,2019
6558,South Asia (WB),,1993,901746,Not categorized,1309399,2019
6559,South Asia (WB),,1994,911745,Not categorized,1309399,2019
6560,South Asia (WB),,1995,916207,Not categorized,1309399,2019
6561,South Asia (WB),,1996,941894,Not categorized,1309399,2019
6562,South Asia (WB),,1997,994092,Not categorized,1309399,2019
6563,South Asia (WB),,1998,999085,Not categorized,1309399,2019
6564,South Asia (WB),,1999,981377,Not categorized,1309399,2019
6565,South Asia (WB),,2000,995333,Not categorized,1309399,2019
6566,South Asia (WB),,2001,1010664,Not categorized,1309399,2019
6567,South Asia (WB),,2002,1018748,Not categorized,1309399,2019
6568,South Asia (WB),,2003,1017091,Not categorized,1309399,2019
6569,South Asia (WB),,2004,984013,Not categorized,1309399,2019
6570,South Asia (WB),,2005,1010271,Not categorized,1309399,2019
6571,South Asia (WB),,2006,1047897,Not categorized,1309399,2019
6572,South Asia (WB),,2007,1079195,Not categorized,1309399,2019
6573,South Asia (WB),,2008,1112623,Not categorized,1309399,2019
6574,South Asia (WB),,2009,1103692,Not categorized,1309399,2019
6575,South Asia (WB),,2010,1110888,Not categorized,1309399,2019
6576,South Asia (WB),,2011,1135361,Not categorized,1309399,2019
6577,South Asia (WB),,2012,1164539,Not categorized,1309399,2019
6578,South Asia (WB),,2013,1198182,Not categorized,1309399,2019
6579,South Asia (WB),,2014,1216140,Not categorized,1309399,2019
6580,South Asia (WB),,2015,1227745,Not categorized,1309399,2019
6581,South Asia (WB),,2016,1244315,Not categorized,1309399,2019
6582,South Asia (WB),,2017,1267410,Not categorized,1309399,2019
6583,South Asia (WB),,2018,1296234,Not categorized,1309399,2019
6584,South Asia (WB),,2019,1309399,Not categorized,1309399,2019
6585,South Korea,KOR,1990,41631,Upper-middle income,51575,2019
6586,South Korea,KOR,1991,41720,Upper-middle income,51575,2019
6587,South Korea,KOR,1992,40964,Upper-middle income,51575,2019
6588,South Korea,KOR,1993,40893,Upper-middle income,51575,2019
6589,South Korea,KOR,1994,41601,Upper-middle income,51575,2019
6590,South Korea,KOR,1995,41050,High income,51575,2019
6591,South Korea,KOR,1996,41212,High income,51575,2019
6592,South Korea,KOR,1997,41687,High income,51575,2019
6593,South Korea,KOR,1998,42612,Upper-middle income,51575,2019
6594,South Korea,KOR,1999,43389,Upper-middle income,51575,2019
6595,South Korea,KOR,2000,43659,Upper-middle income,51575,2019
6596,South Korea,KOR,2001,43319,High income,51575,2019
6597,South Korea,KOR,2002,43455,High income,51575,2019
6598,South Korea,KOR,2003,43487,High income,51575,2019
6599,South Korea,KOR,2004,43495,High income,51575,2019
6600,South Korea,KOR,2005,43095,High income,51575,2019
6601,South Korea,KOR,2006,42911,High income,51575,2019
6602,South Korea,KOR,2007,43025,High income,51575,2019
6603,South Korea,KOR,2008,43144,High income,51575,2019
6604,South Korea,KOR,2009,43394,High income,51575,2019
6605,South Korea,KOR,2010,43990,High income,51575,2019
6606,South Korea,KOR,2011,44360,High income,51575,2019
6607,South Korea,KOR,2012,45031,High income,51575,2019
6608,South Korea,KOR,2013,45077,High income,51575,2019
6609,South Korea,KOR,2014,45237,High income,51575,2019
6610,South Korea,KOR,2015,45683,High income,51575,2019
6611,South Korea,KOR,2016,46178,High income,51575,2019
6612,South Korea,KOR,2017,48092,Not categorized,51575,2019
6613,South Korea,KOR,2018,49410,Not categorized,51575,2019
6614,South Korea,KOR,2019,51575,Not categorized,51575,2019
6615,South Korea,KOR,1987,,Upper-middle income,51575,2019
6616,South Korea,KOR,1988,,Upper-middle income,51575,2019
6617,South Korea,KOR,1989,,Upper-middle income,51575,2019
6618,South Sudan,SSD,1990,1867,Not categorized,1919,2019
6619,South Sudan,SSD,1991,1888,Not categorized,1919,2019
6620,South Sudan,SSD,1992,1914,Not categorized,1919,2019
6621,South Sudan,SSD,1993,1931,Not categorized,1919,2019
6622,South Sudan,SSD,1994,1941,Not categorized,1919,2019
6623,South Sudan,SSD,1995,1967,Not categorized,1919,2019
6624,South Sudan,SSD,1996,1953,Not categorized,1919,2019
6625,South Sudan,SSD,1997,1902,Not categorized,1919,2019
6626,South Sudan,SSD,1998,1884,Not categorized,1919,2019
6627,South Sudan,SSD,1999,1853,Not categorized,1919,2019
6628,South Sudan,SSD,2000,1829,Not categorized,1919,2019
6629,South Sudan,SSD,2001,1776,Not categorized,1919,2019
6630,South Sudan,SSD,2002,1753,Not categorized,1919,2019
6631,South Sudan,SSD,2003,1755,Not categorized,1919,2019
6632,South Sudan,SSD,2004,1760,Not categorized,1919,2019
6633,South Sudan,SSD,2005,1753,Not categorized,1919,2019
6634,South Sudan,SSD,2006,1768,Not categorized,1919,2019
6635,South Sudan,SSD,2007,1774,Not categorized,1919,2019
6636,South Sudan,SSD,2008,1780,Not categorized,1919,2019
6637,South Sudan,SSD,2009,1788,Not categorized,1919,2019
6638,South Sudan,SSD,2010,1798,Not categorized,1919,2019
6639,South Sudan,SSD,2011,1807,Lower-middle income,1919,2019
6640,South Sudan,SSD,2012,1822,Low income,1919,2019
6641,South Sudan,SSD,2013,1831,Lower-middle income,1919,2019
6642,South Sudan,SSD,2014,1846,Low income,1919,2019
6643,South Sudan,SSD,2015,1858,Low income,1919,2019
6644,South Sudan,SSD,2016,1860,Low income,1919,2019
6645,South Sudan,SSD,2017,1873,Not categorized,1919,2019
6646,South Sudan,SSD,2018,1898,Not categorized,1919,2019
6647,South Sudan,SSD,2019,1919,Not categorized,1919,2019
6648,South Sudan,SSD,1987,,Not categorized,1919,2019
6649,South Sudan,SSD,1988,,Not categorized,1919,2019
6650,South Sudan,SSD,1989,,Not categorized,1919,2019
6651,South-East Asia Region (WHO),,1990,1004523,Not categorized,1578752,2019
6652,South-East Asia Region (WHO),,1991,1028210,Not categorized,1578752,2019
6653,South-East Asia Region (WHO),,1992,1046038,Not categorized,1578752,2019
6654,South-East Asia Region (WHO),,1993,1057492,Not categorized,1578752,2019
6655,South-East Asia Region (WHO),,1994,1069188,Not categorized,1578752,2019
6656,South-East Asia Region (WHO),,1995,1073816,Not categorized,1578752,2019
6657,South-East Asia Region (WHO),,1996,1101027,Not categorized,1578752,2019
6658,South-East Asia Region (WHO),,1997,1151068,Not categorized,1578752,2019
6659,South-East Asia Region (WHO),,1998,1162703,Not categorized,1578752,2019
6660,South-East Asia Region (WHO),,1999,1151754,Not categorized,1578752,2019
6661,South-East Asia Region (WHO),,2000,1167892,Not categorized,1578752,2019
6662,South-East Asia Region (WHO),,2001,1182309,Not categorized,1578752,2019
6663,South-East Asia Region (WHO),,2002,1194587,Not categorized,1578752,2019
6664,South-East Asia Region (WHO),,2003,1197163,Not categorized,1578752,2019
6665,South-East Asia Region (WHO),,2004,1170533,Not categorized,1578752,2019
6666,South-East Asia Region (WHO),,2005,1202056,Not categorized,1578752,2019
6667,South-East Asia Region (WHO),,2006,1245635,Not categorized,1578752,2019
6668,South-East Asia Region (WHO),,2007,1283631,Not categorized,1578752,2019
6669,South-East Asia Region (WHO),,2008,1322189,Not categorized,1578752,2019
6670,South-East Asia Region (WHO),,2009,1318790,Not categorized,1578752,2019
6671,South-East Asia Region (WHO),,2010,1330869,Not categorized,1578752,2019
6672,South-East Asia Region (WHO),,2011,1360236,Not categorized,1578752,2019
6673,South-East Asia Region (WHO),,2012,1393028,Not categorized,1578752,2019
6674,South-East Asia Region (WHO),,2013,1430278,Not categorized,1578752,2019
6675,South-East Asia Region (WHO),,2014,1452362,Not categorized,1578752,2019
6676,South-East Asia Region (WHO),,2015,1469943,Not categorized,1578752,2019
6677,South-East Asia Region (WHO),,2016,1493668,Not categorized,1578752,2019
6678,South-East Asia Region (WHO),,2017,1522859,Not categorized,1578752,2019
6679,South-East Asia Region (WHO),,2018,1558598,Not categorized,1578752,2019
6680,South-East Asia Region (WHO),,2019,1578752,Not categorized,1578752,2019
6681,Spain,ESP,1990,65118,High income,66331,2019
6682,Spain,ESP,1991,66091,High income,66331,2019
6683,Spain,ESP,1992,66059,High income,66331,2019
6684,Spain,ESP,1993,66613,High income,66331,2019
6685,Spain,ESP,1994,67054,High income,66331,2019
6686,Spain,ESP,1995,68339,High income,66331,2019
6687,Spain,ESP,1996,69211,High income,66331,2019
6688,Spain,ESP,1997,68624,High income,66331,2019
6689,Spain,ESP,1998,69770,High income,66331,2019
6690,Spain,ESP,1999,70986,High income,66331,2019
6691,Spain,ESP,2000,69086,High income,66331,2019
6692,Spain,ESP,2001,68493,High income,66331,2019
6693,Spain,ESP,2002,68782,High income,66331,2019
6694,Spain,ESP,2003,69320,High income,66331,2019
6695,Spain,ESP,2004,68453,High income,66331,2019
6696,Spain,ESP,2005,68500,High income,66331,2019
6697,Spain,ESP,2006,67444,High income,66331,2019
6698,Spain,ESP,2007,67799,High income,66331,2019
6699,Spain,ESP,2008,67461,High income,66331,2019
6700,Spain,ESP,2009,66730,High income,66331,2019
6701,Spain,ESP,2010,66000,High income,66331,2019
6702,Spain,ESP,2011,66284,High income,66331,2019
6703,Spain,ESP,2012,66581,High income,66331,2019
6704,Spain,ESP,2013,65644,High income,66331,2019
6705,Spain,ESP,2014,65850,High income,66331,2019
6706,Spain,ESP,2015,67182,High income,66331,2019
6707,Spain,ESP,2016,66720,High income,66331,2019
6708,Spain,ESP,2017,66985,Not categorized,66331,2019
6709,Spain,ESP,2018,66520,Not categorized,66331,2019
6710,Spain,ESP,2019,66331,Not categorized,66331,2019
6711,Spain,ESP,1987,,High income,66331,2019
6712,Spain,ESP,1988,,High income,66331,2019
6713,Spain,ESP,1989,,High income,66331,2019
6714,Sri Lanka,LKA,1990,10452,Low income,11071,2019
6715,Sri Lanka,LKA,1991,9811,Low income,11071,2019
6716,Sri Lanka,LKA,1992,9853,Low income,11071,2019
6717,Sri Lanka,LKA,1993,9679,Low income,11071,2019
6718,Sri Lanka,LKA,1994,10113,Low income,11071,2019
6719,Sri Lanka,LKA,1995,10739,Low income,11071,2019
6720,Sri Lanka,LKA,1996,10997,Low income,11071,2019
6721,Sri Lanka,LKA,1997,11782,Lower-middle income,11071,2019
6722,Sri Lanka,LKA,1998,11514,Lower-middle income,11071,2019
6723,Sri Lanka,LKA,1999,11721,Lower-middle income,11071,2019
6724,Sri Lanka,LKA,2000,11874,Lower-middle income,11071,2019
6725,Sri Lanka,LKA,2001,11489,Lower-middle income,11071,2019
6726,Sri Lanka,LKA,2002,11322,Lower-middle income,11071,2019
6727,Sri Lanka,LKA,2003,11686,Lower-middle income,11071,2019
6728,Sri Lanka,LKA,2004,11610,Lower-middle income,11071,2019
6729,Sri Lanka,LKA,2005,11777,Lower-middle income,11071,2019
6730,Sri Lanka,LKA,2006,11860,Lower-middle income,11071,2019
6731,Sri Lanka,LKA,2007,11850,Lower-middle income,11071,2019
6732,Sri Lanka,LKA,2008,12124,Lower-middle income,11071,2019
6733,Sri Lanka,LKA,2009,11696,Lower-middle income,11071,2019
6734,Sri Lanka,LKA,2010,11811,Lower-middle income,11071,2019
6735,Sri Lanka,LKA,2011,12072,Lower-middle income,11071,2019
6736,Sri Lanka,LKA,2012,12055,Lower-middle income,11071,2019
6737,Sri Lanka,LKA,2013,11570,Lower-middle income,11071,2019
6738,Sri Lanka,LKA,2014,11590,Lower-middle income,11071,2019
6739,Sri Lanka,LKA,2015,11239,Lower-middle income,11071,2019
6740,Sri Lanka,LKA,2016,11179,Lower-middle income,11071,2019
6741,Sri Lanka,LKA,2017,11160,Not categorized,11071,2019
6742,Sri Lanka,LKA,2018,10899,Not categorized,11071,2019
6743,Sri Lanka,LKA,2019,11071,Not categorized,11071,2019
6744,Sri Lanka,LKA,1987,,Low income,11071,2019
6745,Sri Lanka,LKA,1988,,Low income,11071,2019
6746,Sri Lanka,LKA,1989,,Low income,11071,2019
6747,Sub-Saharan Africa (WB),,1990,176383,Not categorized,236282,2019
6748,Sub-Saharan Africa (WB),,1991,180126,Not categorized,236282,2019
6749,Sub-Saharan Africa (WB),,1992,184866,Not categorized,236282,2019
6750,Sub-Saharan Africa (WB),,1993,186812,Not categorized,236282,2019
6751,Sub-Saharan Africa (WB),,1994,191831,Not categorized,236282,2019
6752,Sub-Saharan Africa (WB),,1995,197048,Not categorized,236282,2019
6753,Sub-Saharan Africa (WB),,1996,203000,Not categorized,236282,2019
6754,Sub-Saharan Africa (WB),,1997,210605,Not categorized,236282,2019
6755,Sub-Saharan Africa (WB),,1998,214615,Not categorized,236282,2019
6756,Sub-Saharan Africa (WB),,1999,214178,Not categorized,236282,2019
6757,Sub-Saharan Africa (WB),,2000,216987,Not categorized,236282,2019
6758,Sub-Saharan Africa (WB),,2001,216390,Not categorized,236282,2019
6759,Sub-Saharan Africa (WB),,2002,217101,Not categorized,236282,2019
6760,Sub-Saharan Africa (WB),,2003,218248,Not categorized,236282,2019
6761,Sub-Saharan Africa (WB),,2004,218151,Not categorized,236282,2019
6762,Sub-Saharan Africa (WB),,2005,217616,Not categorized,236282,2019
6763,Sub-Saharan Africa (WB),,2006,218665,Not categorized,236282,2019
6764,Sub-Saharan Africa (WB),,2007,217802,Not categorized,236282,2019
6765,Sub-Saharan Africa (WB),,2008,218125,Not categorized,236282,2019
6766,Sub-Saharan Africa (WB),,2009,219102,Not categorized,236282,2019
6767,Sub-Saharan Africa (WB),,2010,219896,Not categorized,236282,2019
6768,Sub-Saharan Africa (WB),,2011,220327,Not categorized,236282,2019
6769,Sub-Saharan Africa (WB),,2012,221476,Not categorized,236282,2019
6770,Sub-Saharan Africa (WB),,2013,222837,Not categorized,236282,2019
6771,Sub-Saharan Africa (WB),,2014,225303,Not categorized,236282,2019
6772,Sub-Saharan Africa (WB),,2015,227900,Not categorized,236282,2019
6773,Sub-Saharan Africa (WB),,2016,229642,Not categorized,236282,2019
6774,Sub-Saharan Africa (WB),,2017,231990,Not categorized,236282,2019
6775,Sub-Saharan Africa (WB),,2018,233652,Not categorized,236282,2019
6776,Sub-Saharan Africa (WB),,2019,236282,Not categorized,236282,2019
6777,Sudan,SDN,1990,11792,Low income,16147,2019
6778,Sudan,SDN,1991,12150,Low income,16147,2019
6779,Sudan,SDN,1992,12405,Low income,16147,2019
6780,Sudan,SDN,1993,12638,Low income,16147,2019
6781,Sudan,SDN,1994,12857,Low income,16147,2019
6782,Sudan,SDN,1995,13029,Low income,16147,2019
6783,Sudan,SDN,1996,13172,Low income,16147,2019
6784,Sudan,SDN,1997,13270,Low income,16147,2019
6785,Sudan,SDN,1998,13346,Low income,16147,2019
6786,Sudan,SDN,1999,13385,Low income,16147,2019
6787,Sudan,SDN,2000,13405,Low income,16147,2019
6788,Sudan,SDN,2001,13440,Low income,16147,2019
6789,Sudan,SDN,2002,13557,Low income,16147,2019
6790,Sudan,SDN,2003,13600,Low income,16147,2019
6791,Sudan,SDN,2004,13667,Low income,16147,2019
6792,Sudan,SDN,2005,13715,Low income,16147,2019
6793,Sudan,SDN,2006,13764,Low income,16147,2019
6794,Sudan,SDN,2007,13825,Lower-middle income,16147,2019
6795,Sudan,SDN,2008,13943,Lower-middle income,16147,2019
6796,Sudan,SDN,2009,14083,Lower-middle income,16147,2019
6797,Sudan,SDN,2010,14216,Lower-middle income,16147,2019
6798,Sudan,SDN,2011,14345,Lower-middle income,16147,2019
6799,Sudan,SDN,2012,14538,Lower-middle income,16147,2019
6800,Sudan,SDN,2013,14700,Lower-middle income,16147,2019
